Patient,Neuron Name,Pre-Stim T-Score,Pre-Stim P-Value,Pre-Stim Significant,Post-Stim T-Score,Post-Stim P-Value,Post-Stim Significant,T-Score Diff (Pre - Post),Post-Stim Mean Rate (Hz),N Clips
P570_exp4presleep,times_manual_GA4-RPHG6_unit_2,0.4135072214218529,0.6863894815112215,False,2.3139420149133425,0.03146572770689767,True,-1.9004347934914896,1.6533333333333333,75
P570_exp4presleep,times_manual_GA4-RPHG7_unit_1,0.06379148368400892,0.950033036551237,False,-0.6913602036488475,0.50325971471106,False,0.7551516873328564,1.0933333333333333,75
P570_exp4presleep,times_manual_GB1-LA1_unit_1,0.6944702720122673,0.4985756255305614,False,1.1979070254420907,0.24241710220557555,False,-0.5034367534298234,1.16,75
P570_exp4presleep,times_manual_GB1-LA2_unit_2,2.314318981332396,0.03015884600616227,True,0.7110935251675409,0.488998012003402,False,1.603225456164855,0.5466666666666666,75
P570_exp4presleep,times_manual_GB1-LA3_unit_1,1.2468035969694446,0.22351386480725474,False,2.18531281732122,0.03404961227870538,True,-0.9385092203517755,0.96,75
P570_exp4presleep,times_manual_GB1-LA6_unit_1,0.23691544693976968,0.81555909876779,False,-0.1495697009597661,0.882521918291793,False,0.3864851478995358,2.2933333333333334,75
P570_exp4presleep,times_manual_GB1-LA7_unit_1,0.42847399944169207,0.6735277199825168,False,0.07360325125643079,0.9423510261768847,False,0.35487074818526126,1.9466666666666668,75
P570_exp4presleep,times_manual_GB1-LA8_unit_1,0.7804464205345488,0.439665804609252,False,2.4277880112875416,0.01972121038572011,True,-1.6473415907529927,0.37333333333333335,75
P570_exp4presleep,times_manual_GB1-LA8_unit_2,0.08936994978291149,0.9299147700163929,False,2.750805845545258,0.009443887521916371,True,-2.6614358957623465,1.7333333333333334,75
P570_exp4presleep,times_manual_GB2-LMH3_unit_1,3.9140036357202908,0.00022543788145406037,True,0.18874676655659464,0.8530826677100727,False,3.725256869163696,0.30666666666666664,75
P570_exp4presleep,times_manual_GB2-LMH4_unit_1,-0.7177377845114784,0.4890769193815844,False,-0.21494977788919645,0.833573007762242,False,-0.502788006622282,1.7066666666666668,75
P570_exp4presleep,times_manual_GB2-LMH4_unit_2,0.887455358441561,0.38796880891317304,False,1.0474642627813304,0.3110329955365973,False,-0.16000890433976944,2.72,75
P570_exp4presleep,times_manual_GB2-LMH8_unit_1,-0.8688683730619412,0.4050705526689971,False,0.051072219756471395,0.9599762570427398,False,-0.9199405928184126,0.37333333333333335,75
P570_exp4presleep,times_manual_GB2-LMH8_unit_2,-2.352104629261701,0.038066485343009736,True,-0.4938198178502173,0.6303316170208728,False,-1.8582848114114838,1.9733333333333334,75
P570_exp4presleep,times_manual_GB2-LMH8_unit_3,-0.15363708251043529,0.880145717930102,False,0.05714246263009606,0.9552240118864986,False,-0.21077954514053135,6.786666666666667,75
P570_exp4presleep,times_manual_GB3-LOF7_unit_1,-1.6820245349168024,0.1160545047323529,False,-4.7317709163597845,0.0002969345208629044,True,3.049746381442982,4.88,75
P570_exp4presleep,times_manual_GB4-LOPR1_unit_2,0.5715668813491185,0.5744748933703017,False,0.7071741627335234,0.48831761002096497,False,-0.13560728138440492,3.84,75
P570_exp4presleep,times_manual_GB4-LOPR1_unit_3,-0.1510692889296999,0.8823232129123652,False,-0.20768459413591084,0.8382534061986702,False,0.05661530520621094,3.7466666666666666,75
P570_exp4presleep,times_manual_GB4-LOPR2_unit_1,0.7116348389827882,0.4883279620834074,False,-0.21390980054926093,0.8340521642673603,False,0.9255446395320491,2.5866666666666664,75
P570_exp4presleep,times_manual_GB4-LOPR3_unit_2,2.885296437230725,0.007748671957628771,True,0.1357916940873263,0.8943931287713476,False,2.7495047431433983,2.1066666666666665,75
P570_exp4presleep,times_manual_GB4-LOPR3_unit_3,-0.6346398283067536,0.5364276984499661,False,0.054460294420856856,0.9575117496684432,False,-0.6891001227276105,6.066666666666666,75
P570_exp4presleep,times_manual_GB4-LOPR4_unit_1,0.05185754297818349,0.9594046298701836,False,-0.05385222557545093,0.9578777554867495,False,0.10570976855363443,0.5333333333333333,75
P570_exp4presleep,times_manual_GB4-LOPR4_unit_2,1.1229131868509938,0.2728656084172253,False,-1.5676442545045206,0.14555568841013786,False,2.6905574413555144,0.37333333333333335,75
P570_exp4presleep,times_manual_GB4-LOPR5_unit_1,-1.3800838711241443,0.1926931492041898,False,-0.0015209126913249683,0.9988049714158512,False,-1.3785629584328194,5.453333333333333,75
P570_exp4presleep,times_manual_GB4-LOPR6_unit_1,-1.2283084128765076,0.24222256549041846,False,1.3609859692100146,0.18479255268437828,False,-2.589294382086522,0.6933333333333334,75
P570_exp4presleep,times_manual_GB4-LOPR6_unit_2,3.375076874893239,0.001267601131296578,True,0.31752868986708227,0.7546984451968738,False,3.0575481850261568,0.3333333333333333,75
P570_exp4presleep,times_manual_GB4-LOPR7_unit_1,0.5789359531652799,0.5725672081184816,False,2.822429822924445,0.009435096421958809,True,-2.243493869759165,1.7733333333333334,75
P570_exp4presleep,times_manual_GB4-LOPR8_unit_1,-0.0743958324223678,0.9418352971432983,False,0.700214760199291,0.4962278969328124,False,-0.7746105926216588,3.986666666666667,75
P570_exp4presleep,times_manual_GC1-ROF4_unit_1,-1.9781148343216501,0.0732589757137071,False,-0.9817241557379304,0.3455976677417714,False,-0.9963906785837198,1.1466666666666667,75
P570_exp4presleep,times_manual_GC1-ROF7_unit_1,-1.1151204673654933,0.2879599901079396,False,0.14101444426280593,0.8900405422190045,False,-1.2561349116282992,0.7733333333333333,75
P570_exp4presleep,times_manual_GC2-ROPRAI1_unit_1,-1.0307682498611201,0.3242294734204424,False,1.1828457967620862,0.2493880436357445,False,-2.2136140466232064,3.506666666666667,75
P570_exp4presleep,times_manual_GC2-ROPRAI1_unit_2,-0.8476294528678606,0.41129849302605476,False,2.1669334849990083,0.038138687037989484,True,-3.014562937866869,0.6266666666666667,75
P570_exp4presleep,times_manual_GC2-ROPRAI4_unit_2,1.0012663777421158,0.3286594985676556,False,2.084095033524666,0.0482722637486102,True,-1.0828286557825504,0.4533333333333333,75
P570_exp4presleep,times_manual_GC2-ROPRAI7_unit_1,-0.9922213883170518,0.3371974916498834,False,0.8192161637272316,0.4265948401146546,False,-1.8114375520442834,1.6133333333333333,75
P570_exp4presleep,times_manual_GC2-ROPRAI8_unit_1,-0.8943048839440477,0.38432108514809654,False,0.6716514577396843,0.5138545304614943,False,-1.5659563416837319,1.6266666666666667,75
